CVE_ID,Vendor_Name,Product_Name
CVE-2019-0996,Microsoft ,Azure Devops Server
CVE-2019-0997,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-0998,Microsoft ,Windows Server 2019
CVE-2019-0999,Microsoft ,Windows Server 2016
CVE-2019-1000,Microsoft ,Azure Active Directory Connect
CVE-2019-1000001,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000002,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000003,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000004,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000005,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000006,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000007,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000008,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000009,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000010,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000011,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000012,HEX ,HEX
CVE-2019-1000013,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000014,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000015,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000016,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000017,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000018,Pizzashack ,Rssh
CVE-2019-1000019,Libarchive ,Libarchive
CVE-2019-1000020,Libarchive ,Libarchive
CVE-2019-1000021,Slixmpp Project ,Slixmpp
CVE-2019-1000022,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000023,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000024,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000030,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000031,Article2pdf Project ,Article2pdf
CVE-2019-1000033,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000041,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000047,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000048,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1000049,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10008,Zohocorp ,Servicedesk Plus
CVE-2019-10009,Southrivertech ,Titan Ftp Server
CVE-2019-1001,Microsoft ,Internet Explorer
CVE-2019-10010,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10011,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10012,Tiny ,Moxiemanager
CVE-2019-10013,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10014,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10015,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10016,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10017,Cmsmadesimple ,Cms Made Simple
CVE-2019-10018,Xpdfreader ,Xpdf
CVE-2019-10019,Xpdfreader ,Xpdf
CVE-2019-1002,Microsoft ,Edge
CVE-2019-10020,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10021,Xpdfreader ,Xpdf
CVE-2019-1002100,Kubernetes ,Kubernetes
CVE-2019-1002101,Redhat ,Openshift Container Platform
CVE-2019-10022,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10023,Xpdfreader ,Xpdf
CVE-2019-10024,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10025,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10026,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10027,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10028,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1003,Microsoft ,Edge
CVE-2019-1003000,Redhat ,Openshift Container Platform
CVE-2019-1003001,Redhat ,Openshift Container Platform
CVE-2019-1003002,Redhat ,Openshift Container Platform
CVE-2019-1003003,Redhat ,Openshift Container Platform
CVE-2019-1003004,Redhat ,Openshift Container Platform
CVE-2019-1003005,Jenkins ,Script Security
CVE-2019-1003006,Jenkins ,Groovy
CVE-2019-1003007,Jenkins ,Warnings
CVE-2019-1003008,Jenkins ,Warnings Next Generation
CVE-2019-1003009,Jenkins ,Active Directory
CVE-2019-1003010,Redhat ,Openshift Container Platform
CVE-2019-1003011,Redhat ,Openshift Container Platform
CVE-2019-1003012,Redhat ,Openshift Container Platform
CVE-2019-1003013,Redhat ,Openshift Container Platform
CVE-2019-1003014,Redhat ,Openshift Container Platform
CVE-2019-1003015,Jenkins ,Job Import
CVE-2019-1003016,Jenkins ,Job Import
CVE-2019-1003017,Jenkins ,Job Import
CVE-2019-1003018,Jenkins ,Github Oauth
CVE-2019-1003019,Jenkins ,Github Oauth
CVE-2019-1003020,Jenkins ,Kanboard
CVE-2019-1003021,Jenkins ,Openid Connect Authentication
CVE-2019-1003022,Jenkins ,Monitoring
CVE-2019-1003023,Jenkins ,Warnings Next Generation
CVE-2019-1003024,Redhat ,Openshift Container Platform
CVE-2019-1003025,Jenkins ,Cloud Foundry
CVE-2019-1003026,Jenkins ,Mattermost
CVE-2019-1003027,Jenkins ,Octopusdeploy
CVE-2019-1003028,Jenkins ,Jms Messaging
CVE-2019-1003029,Jenkins ,Script Security
CVE-2019-1003030,Jenkins ,Pipeline
CVE-2019-1003031,Jenkins ,Matrix Project
CVE-2019-1003032,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1003033,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1003034,Jenkins ,Job Dsl
CVE-2019-1003035,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1003036,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1003037,Jenkins ,Azure Vm Agents
CVE-2019-1003038,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1003039,Jenkins ,Appdynamics
CVE-2019-1003040,Jenkins ,Script Security
CVE-2019-1003041,Jenkins ,Pipeline
CVE-2019-1003042,Jenkins ,Lockable Resources
CVE-2019-1003043,Jenkins ,Slack Notification
CVE-2019-1003044,Jenkins ,Slack Notification
CVE-2019-1003045,Trustsource ,Ecs Publisher
CVE-2019-1003046,Jenkins ,Fortify On Demand Uploader
CVE-2019-1003047,Jenkins ,Fortify On Demand Uploader
CVE-2019-1003048,Jenkins ,Prqa
CVE-2019-1003049,Jenkins ,Jenkins
CVE-2019-1003050,Jenkins ,Jenkins
CVE-2019-1003051,Jenkins ,IRC
CVE-2019-1003052,Jenkins ,Aws Elastic Beanstalk Publisher
CVE-2019-1003053,Jenkins ,Hockeyapp
CVE-2019-1003054,Jenkins ,Jira Issue Updater
CVE-2019-1003055,Jenkins ,Ftp Publisher
CVE-2019-1003056,Jenkins ,Websphere Deployer
CVE-2019-1003057,Jenkins ,Bitbucket Approve
CVE-2019-1003058,Jenkins ,Ftp Publisher
CVE-2019-1003059,Jenkins ,Ftp Publisher
CVE-2019-1003060,Jenkins ,Official Owasp Zap
CVE-2019-1003061,Jenkins ,Jenkins-cloudformation-plugin
CVE-2019-1003062,Jenkins ,Aws Cloudwatch Logs Publisher
CVE-2019-1003063,Jenkins ,Amazon Sns Build Notifier
CVE-2019-1003064,Jenkins ,Aws-device-farm
CVE-2019-1003065,Jenkins ,Cloudshare Docker-machine
CVE-2019-1003066,Jenkins ,Bugzilla
CVE-2019-1003067,Jenkins ,Trac Publisher
CVE-2019-1003068,Jenkins ,Vmware Vrealize Automation
CVE-2019-1003069,Jenkins ,Aqua Security Scanner
CVE-2019-1003070,Jenkins ,Veracode-scanner
CVE-2019-1003071,Jenkins ,Octopusdeploy
CVE-2019-1003072,Jenkins ,Wildfly Deployer
CVE-2019-1003073,Jenkins ,Vs Team Services Continuous Deployment
CVE-2019-1003074,Jenkins ,Hyper.sh Commons
CVE-2019-1003075,Jenkins ,Audit To Database
CVE-2019-1003076,Jenkins ,Audit To Database
CVE-2019-1003077,Jenkins ,Audit To Database
CVE-2019-1003078,Jenkins ,Vmware Lab Manager Slaves
CVE-2019-1003079,Jenkins ,Vmware Lab Manager Slaves
CVE-2019-1003080,Jenkins ,Openshift Deployer
CVE-2019-1003081,Jenkins ,Openshift Deployer
CVE-2019-1003082,Jenkins ,Gearman
CVE-2019-1003083,Jenkins ,Gearman
CVE-2019-1003084,Jenkins ,Zephyr Enterprise Test Management
CVE-2019-1003085,Jenkins ,Zephyr Enterprise Test Management
CVE-2019-1003086,Jenkins ,Chef Sinatra
CVE-2019-1003087,Jenkins ,Chef Sinatra
CVE-2019-1003088,Jenkins ,Fabric Beta Publisher
CVE-2019-1003089,Jenkins ,Upload To Pgyer
CVE-2019-1003090,Jenkins ,Soasta Cloudtest
CVE-2019-1003091,Jenkins ,Soasta Cloudtest
CVE-2019-1003092,Jenkins ,Nomad
CVE-2019-1003093,Jenkins ,Nomad
CVE-2019-1003094,Jenkins ,Open Stf
CVE-2019-1003095,Jenkins ,Perfecto Mobile
CVE-2019-1003096,Jenkins ,Testfairy
CVE-2019-1003097,Jenkins ,Crowd Integration
CVE-2019-1003098,Jenkins ,Openid
CVE-2019-1003099,Jenkins ,Openid
CVE-2019-10038,Evernote ,Evernote
CVE-2019-10039,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1004,Microsoft ,Internet Explorer
CVE-2019-10040,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10041,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10042,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10044,Telegram ,Telegram Desktop
CVE-2019-10045,Pydio ,Pydio
CVE-2019-10046,Pydio ,Pydio
CVE-2019-10047,Pydio ,Pydio
CVE-2019-10048,Pydio ,Pydio
CVE-2019-10049,Pydio ,Pydio
CVE-2019-1005,Microsoft ,Internet Explorer
CVE-2019-10050,Suricata-ids ,Suricata
CVE-2019-10051,Suricata-ids ,Suricata
CVE-2019-10052,Suricata-ids ,Suricata
CVE-2019-10053,Suricata-ids ,Suricata
CVE-2019-10054,Suricata-ids ,Suricata
CVE-2019-10055,Suricata-ids ,Suricata
CVE-2019-10056,Suricata-ids ,Suricata
CVE-2019-10057,Lexmark ,Xm1135 Firmware
CVE-2019-10058,Lexmark ,Xs95x Firmware
CVE-2019-10059,Lexmark ,Xs95x Firmware
CVE-2019-1006,Microsoft ,Windows Server 2019
CVE-2019-10060,Verifone ,Verix Multi-app Conductor
CVE-2019-10061,Node-opencv Project ,Node-opencv
CVE-2019-10063,Flatpak ,Flatpak
CVE-2019-10064,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10065,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10066,Otrs ,Otrs
CVE-2019-10067,Otrs ,Otrs
CVE-2019-10068,Kentico ,Kentico
CVE-2019-10069,Godotengine ,Godot
CVE-2019-1007,Microsoft ,Windows Server 2019
CVE-2019-10070,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10071,Apache ,Tapestry
CVE-2019-10072,Apache ,Tomcat
CVE-2019-10073,Apache ,Ofbiz
CVE-2019-10074,Apache ,Ofbiz
CVE-2019-10075,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10076,Apache ,Jspwiki
CVE-2019-10077,Apache ,Jspwiki
CVE-2019-10078,Apache ,Jspwiki
CVE-2019-10079,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1008,Microsoft ,Dynamics Crm 2015
CVE-2019-10080,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10081,Debian ,Debian Linux
CVE-2019-10082,Apache ,Http Server
CVE-2019-10083,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10084,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10085,Apache ,Allura
CVE-2019-10086,Debian ,Debian Linux
CVE-2019-10087,Apache ,Jspwiki
CVE-2019-10088,Apache ,Tika
CVE-2019-10089,Apache ,Jspwiki
CVE-2019-1009,Microsoft ,Windows Server 2008
CVE-2019-10090,Apache ,Jspwiki
CVE-2019-10091,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10092,Apache ,Http Server
CVE-2019-10093,Apache ,Tika
CVE-2019-10094,Apache ,Tika
CVE-2019-10096,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10097,Apache ,Http Server
CVE-2019-10098,Apache ,Http Server
CVE-2019-10099,Apache ,Spark
CVE-2019-1010,Microsoft ,Windows Server 2019
CVE-2019-10100,Jetbrains ,Youtrack Integration
CVE-2019-1010003,Leanote ,Leanote
CVE-2019-1010004,Sound Exchange Project ,Sound Exchange
CVE-2019-1010005,Hexoeditor Project ,Hexoeditor
CVE-2019-1010006,Gnome ,Evince
CVE-2019-1010008,Openenergymonitor ,Emoncms
CVE-2019-1010009,Dglogik ,Dglux Server
CVE-2019-1010011,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010016,Dolibarr ,Dolibarr
CVE-2019-1010017,Libnmap ,Libnmap
CVE-2019-1010018,Zammad ,Zammad
CVE-2019-1010022,GNU ,Glibc
CVE-2019-1010023,GNU ,Glibc
CVE-2019-1010024,GNU ,Glibc
CVE-2019-1010025,GNU ,Glibc
CVE-2019-1010028,School College Portal With Erp Script Project ,School College Portal With Erp Script
CVE-2019-1010030,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010034,Deepsoft ,Weblibrarian
CVE-2019-1010038,Openmodelica ,Omcompiler
CVE-2019-1010039,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010042,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010043,Quake3e Project ,Quake3e
CVE-2019-1010044,Archivesunleashed ,Graphpass
CVE-2019-1010048,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010054,Dolibarr ,Dolibarr
CVE-2019-1010057,Nfdump Project ,Nfdump
CVE-2019-1010060,Nasa ,Cfitsio
CVE-2019-1010061,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010062,Pluck-cms ,Pluckcms
CVE-2019-1010065,Sleuthkit ,The Sleuth Kit
CVE-2019-1010066,Llnl ,Model Specific Registers-safe
CVE-2019-1010069,Moinejf ,Abcm2ps
CVE-2019-1010073,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010083,Palletsprojects ,Flask
CVE-2019-1010084,Dancer ,
CVE-2019-1010091,Tiny.cloud ,Tinymce
CVE-2019-1010094,Domainmod ,Domainmod
CVE-2019-1010095,Domainmod ,Domainmod
CVE-2019-1010096,Domainmod ,Domainmod
CVE-2019-10101,Jetbrains ,Kotlin
CVE-2019-1010100,Akeo ,Rufus
CVE-2019-1010101,Akeo ,Rufus
CVE-2019-1010104,Techytalk ,Quick Chat
CVE-2019-1010112,Phpcoo ,Oecms
CVE-2019-1010113,Premiumsoftware ,Cleditor
CVE-2019-1010123,Modx ,Modx Revolution
CVE-2019-1010124,Webappick ,Woocommerce Product Feed
CVE-2019-1010127,Vcftools Project ,Vcftools
CVE-2019-1010129,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010136,Chinamobileltd ,Gpn2.4p21-c-cn Firmware
CVE-2019-1010142,Scapy ,Scapy
CVE-2019-1010147,BMC ,Remedy Smart Reporting
CVE-2019-1010148,Zzcms ,Zzcms
CVE-2019-1010149,Zzcms ,Zzcms
CVE-2019-1010150,Zzcms ,Zzcms
CVE-2019-1010151,Zzcms ,Zzmcms
CVE-2019-1010152,Zzcms ,Zzcms
CVE-2019-1010153,Zzcms ,Zzcms
CVE-2019-1010155,Dlink ,Dsl-2750u Firmware
CVE-2019-1010156,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010161,Perl-crypt-jwt Project ,Perl-crypt-jwt
CVE-2019-1010162,Jsish ,Jsish
CVE-2019-1010163,Socusoft ,Photo 2 Video Converter
CVE-2019-1010169,Jsish ,Jsish
CVE-2019-1010170,Jsish ,Jsish
CVE-2019-1010171,Jsish ,Jsish
CVE-2019-1010172,Jsish ,Jsish
CVE-2019-1010173,Jsish ,Jsish
CVE-2019-1010174,Cimg ,The Cimg Library
CVE-2019-1010176,Jerryscript ,Jerryscript
CVE-2019-1010177,Jsish ,Jsish
CVE-2019-1010178,Modx ,Fred
CVE-2019-1010179,Phkp Project ,Phkp
CVE-2019-1010180,GNU ,GDB
CVE-2019-1010182,Yaml-rust Project ,Yaml-rust
CVE-2019-1010183,Serde-yaml Project ,Serde-yaml
CVE-2019-1010189,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010190,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010191,Marginalia Project ,Marginalia
CVE-2019-1010193,Hisiphp ,Hisiphp
CVE-2019-1010199,Servicestack ,Servicestack
CVE-2019-10102,Jetbrains ,Kotlin
CVE-2019-1010200,Google ,Voice Builder
CVE-2019-1010201,Jeesite ,Jeesite
CVE-2019-1010202,Jeesite ,Jeesite
CVE-2019-1010204,GNU ,Binutils
CVE-2019-1010205,Linagora ,Hublin
CVE-2019-1010206,Http-request Project ,Http Request
CVE-2019-1010207,Genetechsolutions ,Pie Register
CVE-2019-1010208,Idrix ,Veracrypt
CVE-2019-1010209,Gorul ,Gourl
CVE-2019-1010218,Cherokee-project ,Cherokee Web Server
CVE-2019-1010220,Tcpdump ,Tcpdump
CVE-2019-1010221,Lineageos ,Lineageos
CVE-2019-1010222,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010223,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010224,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010228,Offis ,Dcmtk
CVE-2019-1010232,Juniper ,Libslax
CVE-2019-1010234,Linuxfoundation ,Open Network Operating System
CVE-2019-1010235,Frog Cms Project ,Frog Cms
CVE-2019-1010237,Ilias ,Ilias
CVE-2019-1010238,Pango ,Pango
CVE-2019-1010239,Cjson Project ,Cjson
CVE-2019-1010241,Jenkins ,Credentials Binding
CVE-2019-1010245,Linuxfoundation ,Open Network Operating System
CVE-2019-1010246,Mailcleaner ,Mailcleaner
CVE-2019-1010247,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010248,I-doit ,I-doit
CVE-2019-1010249,Linuxfoundation ,Open Network Operating System
CVE-2019-1010250,Linuxfoundation ,Open Network Operating System
CVE-2019-1010251,Oisf ,Suricata
CVE-2019-1010252,Linuxfoundation ,Open Network Operating System
CVE-2019-1010257,Article2pdf Project ,Article2pdf
CVE-2019-1010258,Nanosvg Project ,Nanosvg
CVE-2019-1010259,Saltstack ,Salt 2019
CVE-2019-1010260,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010261,Gitea ,Gitea
CVE-2019-1010262,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010263,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010266,Lodash ,Lodash
CVE-2019-1010268,Ladon Project ,Ladon
CVE-2019-1010275,Helm ,Helm
CVE-2019-1010279,Oisf ,Suricata
CVE-2019-1010283,Univention ,Univention Corporate Server
CVE-2019-1010287,Timesheet Next Gen Project ,Timesheet Next Gen
CVE-2019-1010290,Cmsmadesimple ,Bable
CVE-2019-1010292,Linaro ,Op-tee
CVE-2019-1010293,Linaro ,Op-tee
CVE-2019-1010294,Linaro ,Op-tee
CVE-2019-1010295,Linaro ,Op-tee
CVE-2019-1010296,Linaro ,Op-tee
CVE-2019-1010297,Linaro ,Op-tee
CVE-2019-1010298,Linaro ,Op-tee
CVE-2019-1010299,Rust-lang ,Rust
CVE-2019-10103,Jetbrains ,Kotlin
CVE-2019-1010300,Mz-automation ,Libiec61850
CVE-2019-1010301,Jhead Project ,Jhead
CVE-2019-1010302,Jhead Project ,Jhead
CVE-2019-1010304,Mirumee ,Saleor
CVE-2019-1010305,Kyzer ,Libmspack
CVE-2019-1010306,Teller ,Slanger
CVE-2019-1010307,Glpi-project ,Glpi
CVE-2019-1010308,Aquaverde ,Aquarius Cms
CVE-2019-1010309,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010310,Glpi-project ,Glpi
CVE-2019-1010311,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010312,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010314,Gitea ,Gitea
CVE-2019-1010315,Wavpack ,Wavpack
CVE-2019-1010316,Pyxtrlock Project ,Pyxtrlock
CVE-2019-1010317,Wavpack ,Wavpack
CVE-2019-1010318,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1010319,Wavpack ,Wavpack
CVE-2019-10104,Jetbrains ,Intellij Idea
CVE-2019-10105,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10106,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10107,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10108,Gitlab ,Gitlab
CVE-2019-10109,Gitlab ,Gitlab
CVE-2019-1011,Microsoft ,Windows Server 2008
CVE-2019-10110,Gitlab ,Gitlab
CVE-2019-10111,Gitlab ,Gitlab
CVE-2019-10112,Gitlab ,Gitlab
CVE-2019-10113,Gitlab ,Gitlab
CVE-2019-10114,Gitlab ,Gitlab
CVE-2019-10115,Gitlab ,Gitlab
CVE-2019-10116,Gitlab ,Gitlab
CVE-2019-10117,Gitlab ,Gitlab
CVE-2019-10118,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10119,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-1012,Microsoft ,Windows Server 2019
CVE-2019-10120,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10121,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10122,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10123,AIS ,Logistic Software
CVE-2019-10124,NOT AVAILABLE ON WWW.CVEDETAILS.COM,NOT AVAILABLE ON WWW.CVEDETAILS.COM
CVE-2019-10125,Linux ,Linux Kernel
CVE-2019-10126,Linux ,Linux Kernel
CVE-2019-10129,Postgresql ,Postgresql
CVE-2019-1013,Microsoft ,Windows Server 2008
